0.5,10,0.06118999323867478,0.6458418325904315
0.5,20,0.08316430020283976,0.6548165389147732
0.5,50,0.1592292089249493,0.6834522294822662
0.5,100,0.30899256254225826,0.7371359275243474
0.5,200,0.6359026369168357,0.8295723382632268
0.5,250,0.7734956051386072,0.8598131006777269
0.55,10,0.09398242055442867,0.6592027347271375
0.55,20,0.13624070317782286,0.675188603208662
0.55,50,0.2501690331304936,0.7177859526908626
0.55,100,0.4570655848546315,0.7827936734160253
0.55,200,0.8120351588911426,0.8673621623311145
0.55,250,0.9124408384043272,0.8834932167253042
0.6000000000000001,10,0.149763353617309,0.6797918632412933
0.6000000000000001,20,0.20757268424611225,0.7015654964580582
0.6000000000000001,50,0.37762001352265046,0.7596954079983375
0.6000000000000001,100,0.6402974983096686,0.8313963600397977
0.6000000000000001,200,0.9357674104124408,0.8864001964878174
0.6000000000000001,250,0.9841108857336038,0.8918083598686599
0.6500000000000001,10,0.22616632860040567,0.7091343435843765
0.6500000000000001,20,0.30831643002028397,0.7378999673284259
0.6500000000000001,50,0.5317782285327924,0.8035477997466886
0.6500000000000001,100,0.8059499661933739,0.8660710719339507
0.6500000000000001,200,0.9905341446923597,0.8929139057053695
0.6500000000000001,250,0.9972954699121027,0.8930282449163811
0.7000000000000002,10,0.325895875591616,0.7437969750355631
0.7000000000000002,20,0.4445571331981068,0.7787824414480737
0.7000000000000002,50,0.7055442866801893,0.8461133764988005
0.7000000000000002,100,0.922920892494929,0.885533710206742
0.7000000000000002,200,0.9979716024340771,0.893054840661062
0.7000000000000002,250,1.0,0.8931697754982779
0.7500000000000002,10,0.4746450304259635,0.7867827813604117
0.7500000000000002,20,0.6088573360378634,0.8211432909334803
0.7500000000000002,50,0.8509127789046653,0.8743137531253746
0.7500000000000002,100,0.9854631507775524,0.8923191898151613
0.7500000000000002,200,1.0,0.8931697754982779
0.7500000000000002,250,1.0,0.8931697754982779
0.8000000000000003,10,0.6338742393509128,0.8254207347828685
0.8000000000000003,20,0.7778904665314401,0.8603471197116259
0.8000000000000003,50,0.9516565246788371,0.8882690336515915
0.8000000000000003,100,0.9976335361730899,0.8930366435725962
0.8000000000000003,200,1.0,0.8931697754982779
0.8000000000000003,250,1.0,0.8931697754982779
0.8500000000000003,10,0.7961460446247465,0.8633485931850113
0.8500000000000003,20,0.8999323867478025,0.8810306024257951
0.8500000000000003,50,0.9918864097363083,0.8928344432821873
0.8500000000000003,100,1.0,0.8931697754982779
0.8500000000000003,200,1.0,0.8931697754982779
0.8500000000000003,250,1.0,0.8931697754982779
0.9000000000000004,10,0.9121027721433401,0.8827573542489643
0.9000000000000004,20,0.9739688979039892,0.8908982491707813
0.9000000000000004,50,0.9996619337390128,0.8931165840089161
0.9000000000000004,100,1.0,0.8931697754982779
0.9000000000000004,200,1.0,0.8931697754982779
0.9000000000000004,250,1.0,0.8931697754982779
0.9500000000000004,10,0.9759972954699121,0.8911178632653397
0.9500000000000004,20,0.995605138607167,0.8929004777988295
0.9500000000000004,50,1.0,0.8931697754982779
0.9500000000000004,100,1.0,0.8931697754982779
0.9500000000000004,200,1.0,0.8931697754982779
0.9500000000000004,250,1.0,0.8931697754982779
1.0000000000000004,10,0.9942528735632183,0.8927389174385357
1.0000000000000004,20,1.0,0.8931697754982779
1.0000000000000004,50,1.0,0.8931697754982779
1.0000000000000004,100,1.0,0.8931697754982779
1.0000000000000004,200,1.0,0.8931697754982779
1.0000000000000004,250,1.0,0.8931697754982779
1.0500000000000005,10,0.9989858012170385,0.8930656396137232
1.0500000000000005,20,1.0,0.8931697754982779
1.0500000000000005,50,1.0,0.8931697754982779
1.0500000000000005,100,1.0,0.8931697754982779
1.0500000000000005,200,1.0,0.8931697754982779
1.0500000000000005,250,1.0,0.8931697754982779
1.1000000000000005,10,0.9996619337390128,0.8931165840089161
1.1000000000000005,20,1.0,0.8931697754982779
1.1000000000000005,50,1.0,0.8931697754982779
1.1000000000000005,100,1.0,0.8931697754982779
1.1000000000000005,200,1.0,0.8931697754982779
1.1000000000000005,250,1.0,0.8931697754982779
0.6,5,0.11494252873563218,0.6661329081143282
0.6,10,0.149763353617309,0.6797918632412933
0.6,15,0.17883705206220418,0.691375862318551
0.6,20,0.20757268424611225,0.7015654964580582
0.6,30,0.26369168356997974,0.7228737108710775
0.6,50,0.37762001352265046,0.7596954079983375
0.62,5,0.14164976335361731,0.6770191371969172
0.62,10,0.17545638945233266,0.6892987130393183
0.62,15,0.21196754563894524,0.703685368133896
0.62,20,0.2471264367816092,0.7159650996348429
0.62,30,0.3103448275862069,0.7376379302792558
0.62,50,0.4306964164976335,0.7761475079469256
0.64,5,0.1686950642325896,0.6858942959286417
0.64,10,0.2079107505070994,0.701849912695066
0.64,15,0.2508451656524679,0.717658118989673
0.64,20,0.2876943881000676,0.7310918315562216
0.64,30,0.36071670047329274,0.7539600471371631
0.64,50,0.49729546991210277,0.7933387017017955
0.66,5,0.1940500338066261,0.6964436414471415
0.66,10,0.24475997295469912,0.7157104278267254
0.66,15,0.2870182555780933,0.7304276063807532
0.66,20,0.33130493576741044,0.7454256091763394
0.66,30,0.41683569979716023,0.7707503364880669
0.66,50,0.5665990534144693,0.8120685359465926
0.68,5,0.22515212981744423,0.7074107858061257
0.68,10,0.2846517917511832,0.7292027218940353
0.68,15,0.33400946585530766,0.7462527726094149
0.68,20,0.38640973630831643,0.7618693337242649
0.68,30,0.4776876267748479,0.7893460197907198
0.68,50,0.6382691007437458,0.8291808561648738
0.7000000000000001,5,0.2616632860040568,0.7208530577116034
0.7000000000000001,10,0.325895875591616,0.7437969750355631
0.7000000000000001,15,0.3931710615280595,0.7633340419127775
0.7000000000000001,20,0.4445571331981068,0.7787824414480737
0.7000000000000001,30,0.5459770114942529,0.8067500674400894
0.7000000000000001,50,0.7055442866801893,0.8461133764988005
0.7200000000000001,5,0.3045977011494253,0.7349356962587887
0.7200000000000001,10,0.38167680865449627,0.7604766688108653
0.7200000000000001,15,0.4506423258958756,0.7807852468212251
0.7200000000000001,20,0.5098039215686274,0.7971410819947462
0.7200000000000001,30,0.6142663962136579,0.8228120675721142
0.7200000000000001,50,0.7701149425287356,0.8598065199698647
0.7400000000000001,5,0.3495605138607167,0.7502432882182432
0.7400000000000001,10,0.43948613928329955,0.7754357768400763
0.7400000000000001,15,0.5098039215686274,0.7962642498264981
0.7400000000000001,20,0.577079107505071,0.8131222346033883
0.7400000000000001,30,0.6818796484110886,0.8388271577084281
0.7400000000000001,50,0.8265720081135902,0.8695585720112472
0.7600000000000001,5,0.4056795131845842,0.7658676204764318
0.7600000000000001,10,0.5023664638269101,0.7936197949161765
0.7600000000000001,15,0.579445571331981,0.8138531262630015
0.7600000000000001,20,0.6426639621365787,0.8291283528318778
0.7600000000000001,30,0.7515212981744422,0.8552150423029528
0.7600000000000001,50,0.876605814739689,0.8782553189873178
0.7800000000000001,5,0.4651791751183232,0.7825687815601091
0.7800000000000001,10,0.5635564570655849,0.8092734674306249
0.7800000000000001,15,0.6446923597025017,0.8291378611736648
0.7800000000000001,20,0.711291413116971,0.8453400045640311
0.7800000000000001,30,0.8056118999323868,0.8660344181445496
0.7800000000000001,50,0.9202163624070318,0.8851626358874002
0.8000000000000002,5,0.5273833671399595,0.7991888156649184
0.8000000000000002,10,0.6338742393509128,0.8254207347828685
0.8000000000000002,15,0.7119675456389453,0.844388203559376
0.8000000000000002,20,0.7778904665314401,0.8603471197116259
0.8000000000000002,30,0.8580121703853956,0.8755808218354972
0.8000000000000002,50,0.9516565246788371,0.8882690336515915
0.8200000000000002,5,0.5939824205544286,0.8170462502673383
0.8200000000000002,10,0.6977687626774848,0.8399436446979882
0.8200000000000002,15,0.7782285327924273,0.8593816562582651
0.8200000000000002,20,0.8319810682893847,0.8716277615801766
0.8200000000000002,30,0.9016227180527383,0.8818123549283159
0.8200000000000002,50,0.9753211629479378,0.8912464611578587
